abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
6061494	159.0298903	C6H8O5	O5	CHO	6	8	5	0	0	0	0	160.0371667	159.0298969	-0.041510239	0.041510239	159	158.8523161	0.147683925	3	0.833333333	1.333333333	-2	12.3105518	11	0.8935424	14	0.571428571	3.22371E-05	1.862241033	2
4449815	159.0662693	C7H12O4	O4	CHO	7	12	4	0	0	0	0	160.0735457	159.0662824	-0.082239897	0.082239897	159	158.8886544	0.111345562	2	0.571428571	1.714285714	-2	12.31335068	11	0.893339294	16	0.75	2.36656E-05	1.36709334	1
4312640	159.0815552	C11H12O	O	CHO	11	12	1	0	0	0	0	160.0888317	159.0815386	0.104290634	0.104290634	159	158.9039234	0.096076637	6	0.090909091	1.090909091	5	12.31452423	12	0.974459084	24	0.5	2.29361E-05	1.324949784	1
4037681	160.0403858	C9H7NO2	NO2	CHNO	9	7	2	1	0	0	0	161.0476623	160.040402	-0.100559333	0.100559333	160	159.8616833	0.138316696	7	0.222222222	0.777777778	5	12.38828296	12	0.968657242	20	0.35	2.14738E-05	1.240475572	1
5837470	161.0607901	C10H10O2	O2	CHO	10	10	2	0	0	0	0	162.0680665	161.0608031	-0.080528864	0.080528864	161	160.8809481	0.119051857	6	0.2	1	4	12.46677535	12	0.962558453	22	0.454545455	3.10456E-05	1.793415313	2
8362748	161.0972	C11H14O	O	CHO	11	14	1	0	0	0	0	162.1044765	161.0971886	0.070526772	0.070526772	161	160.9173175	0.082682523	5	0.090909091	1.272727273	4	12.46957424	12	0.9623424	24	0.583333333	4.44759E-05	2.569243238	3
3725375	162.0196958	C8H5NO3	NO3	CHNO	8	5	3	1	0	0	0	163.0269722	162.0196666	0.179069907	0.179069907	162	161.8387831	0.161216865	7	0.375	0.625	4	12.54053408	12	0.956897045	18	0.277777778	1.98128E-05	1.144527436	1
6247579	162.0560498	C9H9NO2	NO2	CHNO	9	9	2	1	0	0	0	163.0633262	162.0560521	-0.014245362	0.014245362	162	161.8750965	0.124903469	6	0.222222222	1	4	12.54333296	12	0.956683525	20	0.45	3.32267E-05	1.919410952	2
7300683	163.0400645	C9H8O3	O3	CHO	9	8	3	0	0	0	0	164.0473409	163.0400677	-0.019499175	0.019499175	163	162.8580125	0.141987521	6	0.333333333	0.888888889	3	12.61902647	12	0.95094499	20	0.4	3.88275E-05	2.242950574	2
14220965	163.0764685	C10H12O2	O2	CHO	10	12	2	0	0	0	0	164.0837449	163.0764532	0.093154117	0.093154117	163	162.8943758	0.105624181	5	0.2	1.2	3	12.62182536	12	0.950734118	22	0.545454545	7.56319E-05	4.369032543	4
