abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
3534509	155.0172585	C7H8O2S	O2S	CHOS	7	8	2	0	1	0	0	156.0245349	155.0172238	0.222265804	0.222265804	155	154.8441648	0.155835199	4	0.285714286	1.142857143	2	12.00188463	10	0.833202477	16	0.5	1.87179E-05	1.085219529	1
7250653	155.0349915	C7H8O4	O4	CHO	7	8	4	0	0	0	0	156.0422679	155.0349823	0.058732987	0.058732987	155	154.861878	0.138121999	4	0.571428571	1.142857143	0	12.00325067	11	0.916418419	16	0.5	3.83976E-05	2.22620744	2
6939457	155.0713655	C8H12O3	O3	CHO	8	12	3	0	0	0	0	156.0786419	155.0713678	-0.014988763	0.014988763	155	154.8982114	0.101788614	3	0.375	1.5	0	12.00604956	11	0.916204781	18	0.666666667	3.67496E-05	2.130659239	2
5122129	157.0506305	C7H10O4	O4	CHO	7	10	4	0	0	0	0	158.057907	157.0506324	-0.011647784	0.011647784	157	156.8752664	0.124733622	3	0.571428571	1.428571429	-1	12.15830068	11	0.904731697	16	0.625	2.71255E-05	1.572675135	2
3921162	159.0298976	C6H8O5	O5	CHO	6	8	5	0	0	0	0	160.037174	159.0298969	0.004107653	0.004107653	159	158.8523234	0.147676632	3	0.833333333	1.333333333	-2	12.3105518	11	0.8935424	14	0.571428571	2.07655E-05	1.203935703	1
5471595	159.0662716	C7H12O4	O4	CHO	7	12	4	0	0	0	0	160.073548	159.0662824	-0.067761833	0.067761833	159	158.8886568	0.111343247	2	0.571428571	1.714285714	-2	12.31335068	11	0.893339294	16	0.75	2.89762E-05	1.679973583	2
4504816	160.9759348	C4H3N2O3Cl	N2O3Cl	CHNOCl	4	3	3	2	0	0	1	161.9832112	160.9759435	-0.054067896	0.054067896	161	160.7961876	0.2038124	4	0.75	0.75	1	12.46024769	10	0.802552264	10	0.3	2.38564E-05	1.383138166	1
4217291	161.0608098	C10H10O2	O2	CHO	10	10	2	0	0	0	0	162.0680862	161.0608031	0.041089377	0.041089377	161	160.8809678	0.119032168	6	0.2	1	4	12.46677535	12	0.962558453	22	0.454545455	2.23337E-05	1.294857801	1
6092329	161.0971958	C11H14O	O	CHO	11	14	1	0	0	0	0	162.1044722	161.0971886	0.044141325	0.044141325	161	160.9173132	0.082686796	5	0.090909091	1.272727273	4	12.46957424	12	0.9623424	24	0.583333333	3.22634E-05	1.87056092	2
4162490	162.0560458	C9H9NO2	NO2	CHNO	9	9	2	1	0	0	0	163.0633223	162.0560521	-0.038478214	0.038478214	162	161.8750926	0.124907416	6	0.222222222	1	4	12.54333296	12	0.956683525	20	0.45	2.20435E-05	1.278031952	1
6024543	163.0400779	C9H8O3	O3	CHO	9	8	3	0	0	0	0	164.0473543	163.0400677	0.062079524	0.062079524	163	162.8580258	0.141974154	6	0.333333333	0.888888889	3	12.61902647	12	0.95094499	20	0.4	3.19045E-05	1.849748216	2
10878393	163.0764709	C10H12O2	O2	CHO	10	12	2	0	0	0	0	164.0837473	163.0764532	0.107751144	0.107751144	163	162.8943782	0.105621789	5	0.2	1.2	3	12.62182536	12	0.950734118	22	0.545454545	5.76092E-05	3.34005219	3
4597267	163.1128429	C11H16O	O	CHO	11	16	1	0	0	0	0	164.1201193	163.1128387	0.025447462	0.025447462	163	162.9307096	0.069290401	4	0.090909091	1.454545455	3	12.62462424	12	0.95052334	24	0.666666667	2.4346E-05	1.4115239	1
3879975	165.0193479	C8H6O4	O4	CHO	8	6	4	0	0	0	0	166.0266244	165.0193322	0.094615468	0.094615468	165	164.8350859	0.164914141	6	0.5	0.75	2	12.77127759	12	0.939608423	18	0.333333333	2.05474E-05	1.191289834	1
12013693	165.0557179	C9H10O3	O3	CHO	9	10	3	0	0	0	0	166.0629944	165.0557177	0.001233963	0.001233963	165	164.8714152	0.128584751	5	0.333333333	1.111111111	2	12.77407648	12	0.939402549	20	0.5	6.36215E-05	3.688629526	4
10830035	165.0920959	C10H14O2	O2	CHO	10	14	2	0	0	0	0	166.0993724	165.0921032	-0.043942701	0.043942701	165	164.9077526	0.092247369	4	0.2	1.4	2	12.77687536	12	0.939196765	22	0.636363636	5.73531E-05	3.32520457	3
5368213	166.050983	C8H9NO3	NO3	CHNO	8	9	3	1	0	0	0	167.0582594	166.0509667	0.097398685	0.097398685	166	165.865569	0.134431031	5	0.375	1.125	2	12.85063409	12	0.933806061	18	0.5	2.84287E-05	1.648231645	2
3497471	166.998581	C7H4O5	O5	CHO	7	4	5	0	0	0	0	168.0058575	166.9985968	-0.093845596	0.093845596	167	166.8121089	0.187891087	6	0.714285714	0.571428571	1	12.92352871	12	0.928538967	16	0.25	1.85217E-05	1.07384755	1
4872785	167.034985	C8H8O4	O4	CHO	8	8	4	0	0	0	0	168.0422615	167.0349823	0.016243655	0.016243655	167	166.8484723	0.151527735	5	0.5	1	1	12.9263276	12	0.928337914	18	0.444444444	2.5805E-05	1.49611769	1
12579490	167.071364	C9H12O3	O3	CHO	9	12	3	0	0	0	0	168.0786405	167.0713678	-0.022454668	0.022454668	167	166.8848106	0.115189354	4	0.333333333	1.333333333	1	12.92912648	12	0.928136949	20	0.6	6.66178E-05	3.862349257	4
6978291	167.107746	C10H16O2	O2	CHO	10	16	2	0	0	0	0	168.1150225	167.1077533	-0.043291316	0.043291316	167	166.921152	0.078847977	3	0.2	1.6	1	12.93192537	12	0.92793607	22	0.727272727	3.69553E-05	2.142582653	2
5188320	168.0302461	C7H7NO4	NO4	CHNO	7	7	4	1	0	0	0	169.0375225	168.0302313	0.087530623	0.087530623	168	167.842622	0.15737801	5	0.571428571	1	1	13.00288521	12	0.922872102	16	0.4375	2.7476E-05	1.592998118	2
5092143	168.0666111	C8H11NO3	NO3	CHNO	8	11	3	1	0	0	0	169.0738875	168.0666168	-0.033759274	0.033759274	168	167.8789464	0.121053614	4	0.375	1.375	1	13.00568409	12	0.922673495	18	0.611111111	2.69667E-05	1.563468371	2
10957656	169.0506411	C8H10O4	O4	CHO	8	10	4	0	0	0	0	170.0579176	169.0506324	0.051456324	0.051456324	169	168.8618777	0.138122349	4	0.5	1.25	0	13.0813776	12	0.917334578	18	0.555555556	5.8029E-05	3.36438874	3
