abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
9535088	176.03532	C9H7NO3	NO3	CHNO	9	7	3	1	0	0	0	177.0425965	176.0353166	0.019056614	0.019056614	176	175.8387574	0.161242592	7	0.333333333	0.777777778	4	13.61866101	13	0.954572553	20	0.35	5.14957E-05	2.98879346	3
9481896	176.071668	C10H11NO2	NO2	CHNO	10	11	2	1	0	0	0	177.0789445	176.0717022	-0.19275299	0.19275299	176	175.8750648	0.124935179	6	0.2	1.1	4	13.62145989	13	0.954376411	22	0.5	5.12084E-05	2.972120315	3
4155105	176.108148	C11H15NO	NO	CHNO	11	15	1	1	0	0	0	177.1154245	176.1080877	0.340801327	0.340801327	176	175.9115041	0.088495914	5	0.090909091	1.363636364	4	13.62425878	13	0.954180349	24	0.625	2.24403E-05	1.302426433	1
12477513	177.019331	C9H6O4	O4	CHO	9	6	4	0	0	0	0	178.0266074	177.0193322	-0.006948451	0.006948451	177	176.8216696	0.178330375	7	0.444444444	0.666666667	3	13.69435451	13	0.949296295	20	0.3	6.73867E-05	3.911102787	4
6186074	177.030553	C8H6N2O3	N2O3	CHNO	8	6	3	2	0	0	0	178.0378294	177.0305656	-0.070939006	0.070939006	177	176.8328791	0.167120906	7	0.375	0.75	4	13.69521862	13	0.949236398	18	0.333333333	3.34088E-05	1.939037953	2
4023400	177.040464	C6H10O6	O6	CHO	6	10	6	0	0	0	0	178.0477404	177.0404616	0.013424449	0.013424449	177	176.842779	0.157220973	2	1	1.666666667	-4	13.69597985	12	0.876169513	14	0.714285714	2.1729E-05	1.261143223	1
30262398	177.055725	C10H10O3	O3	CHO	10	10	3	0	0	0	0	178.0630014	177.0557177	0.040753335	0.040753335	177	176.858023	0.141977014	6	0.3	1	3	13.6971534	13	0.949102315	22	0.454545455	0.000163437	9.485812531	9
5452944	177.066897	C9H10N2O2	N2O2	CHNO	9	10	2	2	0	0	0	178.0741734	177.0669511	-0.30400902	0.30400902	177	176.8691825	0.130817489	6	0.222222222	1.111111111	4	13.69801751	13	0.949042443	20	0.5	2.94494E-05	1.709236807	2
47113396	177.092103	C11H14O2	O2	CHO	11	14	2	0	0	0	0	178.0993794	177.0921032	-0.001401847	0.001401847	177	176.8943604	0.105639635	5	0.181818182	1.272727273	3	13.69995228	13	0.948908414	24	0.583333333	0.000254443	14.76779342	15
16491755	177.128471	C12H18O	O	CHO	12	18	1	0	0	0	0	178.1357474	177.1284887	-0.099676777	0.099676777	177	176.9306878	0.069312245	4	0.083333333	1.5	3	13.70275117	13	0.948714593	26	0.692307692	8.90662E-05	5.169375415	5
