abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
3876834	144.0453686	C9H7NO	NO	CHNO	9	7	1	1	0	0	0	145.0526451	144.0454874	-0.818859842	0.818859842	144	143.8845263	0.115473722	7	0.111111111	0.777777778	6	11.15790491	11	0.985848158	20	0.35	1.77507E-05	1.209495303	1
6550033	145.0142523	C5H6O5	O5	CHO	5	6	5	0	0	0	0	146.0215288	145.0142469	0.037578544	0.037578544	145	144.8523281	0.147671872	3	1	1.2	-2	11.23242487	10	0.890279714	12	0.5	2.99904E-05	2.043480363	2
3449402	145.0295403	C9H6O2	O2	CHO	9	6	2	0	0	0	0	146.0368168	145.029503	0.255755224	0.255755224	145	144.8675991	0.132400947	7	0.222222222	0.666666667	5	11.23359842	11	0.979205379	20	0.3	1.57936E-05	1.076144998	1
4138653	145.0658823	C10H10O	O	CHO	10	10	1	0	0	0	0	146.0731588	145.0658885	-0.042213866	0.042213866	145	144.9039005	0.096099537	6	0.1	1	5	11.2363973	11	0.978961468	22	0.454545455	1.89495E-05	1.291177638	1
3524822	146.024723	C8H5NO2	NO2	CHNO	8	5	2	1	0	0	0	147.0319995	146.024752	-0.196682326	0.196682326	146	145.8616705	0.13832947	7	0.25	0.625	5	11.31015603	11	0.97257721	18	0.277777778	1.6139E-05	1.099674542	1
3892496	146.045875	C5H9NO4	NO4	CHNO	5	9	4	1	0	0	0	147.0531515	146.0458813	-0.042821376	0.042821376	146	145.8827989	0.117201094	2	0.8	1.8	-2	11.31178137	10	0.884034059	12	0.75	1.78224E-05	1.214381537	1
3588410	146.061132	C9H9NO	NO	CHNO	9	9	1	1	0	0	0	147.0684085	146.0611375	-0.036952918	0.036952918	146	145.8980389	0.101961135	6	0.111111111	1	5	11.31295492	11	0.972336589	20	0.45	1.64301E-05	1.119512737	1
5788634	147.0451477	C9H8O2	O2	CHO	9	8	2	0	0	0	0	148.0524242	147.045153	-0.03584606	0.03584606	147	146.8809558	0.119044185	6	0.222222222	0.888888889	4	11.38864842	11	0.965874052	20	0.4	2.65042E-05	1.805938979	2
3420180	147.0663427	C6H12O4	O4	CHO	6	12	4	0	0	0	0	148.0736192	147.0662824	0.407327577	0.407327577	147	146.9021271	0.097872858	1	0.666666667	2	-3	11.39027376	10	0.877942024	14	0.857142857	1.56598E-05	1.067028314	1
8993855	147.0815357	C10H12O	O	CHO	10	12	1	0	0	0	0	148.0888122	147.0815386	-0.019063568	0.019063568	147	146.9173032	0.082696827	5	0.1	1.2	4	11.39144731	11	0.965636736	22	0.545454545	4.11798E-05	2.805904349	3
4465332	148.0403974	C8H7NO2	NO2	CHNO	8	7	2	1	0	0	0	149.0476739	148.040402	-0.030697495	0.030697495	148	147.8750942	0.124905783	6	0.25	0.875	4	11.46520604	11	0.959424538	18	0.388888889	2.04452E-05	1.393095005	1
5085574	149.0244112	C8H6O3	O3	CHO	8	6	3	0	0	0	0	150.0316876	149.0244176	-0.04297678	0.04297678	149	148.8580092	0.141990831	6	0.375	0.75	3	11.54089954	11	0.953131943	18	0.333333333	2.32851E-05	1.586598206	2
13926892	149.0607991	C9H10O2	O2	CHO	9	10	2	0	0	0	0	150.0680756	149.0608031	-0.026413905	0.026413905	149	148.8943565	0.105643472	5	0.222222222	1.111111111	3	11.54369843	11	0.952900846	20	0.5	6.37665E-05	4.344914037	4
8950355	149.0971851	C10H14O	O	CHO	10	14	1	0	0	0	0	150.1044616	149.0971886	-0.023183111	0.023183111	149	148.9307019	0.069298112	4	0.1	1.4	3	11.54649731	11	0.952669862	22	0.636363636	4.09806E-05	2.792333212	3
5125872	150.0560309	C8H9NO2	NO2	CHNO	8	9	2	1	0	0	0	151.0633073	150.0560521	-0.140551489	0.140551489	150	149.888477	0.11152305	5	0.25	1.125	3	11.62025604	11	0.946622859	18	0.5	2.34696E-05	1.599170382	2
13035489	151.0400636	C8H8O3	O3	CHO	8	8	3	0	0	0	0	152.04734	151.0400677	-0.02699598	0.02699598	151	150.8714109	0.128589119	5	0.375	1	2	11.69594955	11	0.940496533	18	0.444444444	5.96851E-05	4.066813984	4
20166728	151.0764506	C9H12O2	O2	CHO	9	12	2	0	0	0	0	152.083727	151.0764532	-0.01723177	0.01723177	151	150.9077572	0.09224276	4	0.222222222	1.333333333	2	11.69874843	11	0.940271522	20	0.6	9.23366E-05	6.29161909	6
6355049	151.0876946	C8H12N2O	N2O	CHNO	8	12	1	2	0	0	0	152.094971	151.0876866	0.052490364	0.052490364	151	150.9189887	0.081011318	4	0.125	1.5	3	11.69961254	11	0.940202076	18	0.666666667	2.90976E-05	1.982649223	2
6299825	151.1128235	C10H16O	O	CHO	10	16	1	0	0	0	0	152.1201	151.1128387	-0.099504749	0.099504749	151	150.9440896	0.055910385	3	0.1	1.6	2	11.70154732	11	0.94004662	22	0.727272727	2.88448E-05	1.965420431	2
7262970	152.0353143	C7H7NO3	NO3	CHNO	7	7	3	1	0	0	0	153.0425907	152.0353166	-0.015505236	0.015505236	152	151.8655503	0.134449718	5	0.428571429	1	2	11.77250716	11	0.934380404	16	0.4375	3.32547E-05	2.265902565	2
7314274	152.0716873	C8H11NO2	NO2	CHNO	8	11	2	1	0	0	0	153.0789637	152.0717022	-0.09726328	0.09726328	152	151.9018827	0.098117343	4	0.25	1.375	2	11.77530605	11	0.93415831	18	0.611111111	3.34896E-05	2.281908395	2
11427317	153.019337	C7H6O4	O4	CHO	7	6	4	0	0	0	0	154.0266134	153.0193322	0.030868349	0.030868349	153	152.8484742	0.151525776	5	0.571428571	0.857142857	1	11.84820067	11	0.928411014	16	0.375	5.23218E-05	3.565096221	4
22707806	153.055715	C8H10O3	O3	CHO	8	10	3	0	0	0	0	154.0629914	153.0557177	-0.017924193	0.017924193	153	152.8848116	0.115188406	4	0.375	1.25	1	11.85099955	11	0.928191749	18	0.555555556	0.000103971	7.084385018	7
3601021	153.066944	C7H10N2O2	N2O2	CHNO	7	10	2	2	0	0	0	154.0742204	153.0669511	-0.046453315	0.046453315	153	152.8960281	0.103971948	4	0.285714286	1.428571429	2	11.85186366	11	0.928124075	16	0.625	1.64879E-05	1.123447119	1
14331589	153.092095	C9H14O2	O2	CHO	9	14	2	0	0	0	0	154.0993714	153.0921032	-0.053715063	0.053715063	153	152.921151	0.078849039	3	0.222222222	1.555555556	1	11.85379844	11	0.927972587	20	0.7	6.56195E-05	4.471171473	4
5679375	154.0145827	C6H5NO4	NO4	CHNO	6	5	4	1	0	0	0	155.0218591	154.0145812	0.009587385	0.009587385	154	153.8426086	0.157391369	5	0.666666667	0.833333333	1	11.92475828	11	0.922450564	14	0.357142857	2.60039E-05	1.771852339	2
9064823	154.0509657	C7H9NO3	NO3	CHNO	7	9	3	1	0	0	0	155.0582421	154.0509667	-0.006641048	0.006641048	154	153.878951	0.121049005	4	0.428571429	1.285714286	1	11.92755717	11	0.922234104	16	0.5625	4.15048E-05	2.828044958	3
13522025	155.0349824	C7H8O4	O4	CHO	7	8	4	0	0	0	0	156.0422588	155.0349823	6.27E-04	6.27E-04	155	154.8618689	0.138131056	4	0.571428571	1.142857143	0	12.00325067	11	0.916418419	16	0.5	6.19128E-05	4.218603564	4
12338385	155.0713624	C8H12O3	O3	CHO	8	12	3	0	0	0	0	156.0786388	155.0713678	-0.034714818	0.034714818	155	154.8982083	0.101791689	3	0.375	1.5	0	12.00604956	11	0.916204781	18	0.666666667	5.64933E-05	3.849331364	4
