abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
5685146	153.0920837	C9H14O2	O2	CHO	9	14	2	0	0	0	0	154.0993602	153.0921032	-0.126533811	0.126533811	153	152.9211398	0.078860248	3	0.222222222	1.555555556	1	11.85379844	11	0.927972587	20	0.7	1.68964E-05	1.56004767	2
3919122	154.0509565	C7H9NO3	NO3	CHNO	7	9	3	1	0	0	0	155.0582329	154.0509667	-0.065918081	0.065918081	154	153.8789418	0.121058186	4	0.428571429	1.285714286	1	11.92755717	11	0.922234104	16	0.5625	1.16477E-05	1.075437138	1
3910228	155.0172372	C7H8O2S	O2S	CHOS	7	8	2	0	1	0	0	156.0245137	155.0172238	0.086245095	0.086245095	155	154.8441436	0.155856398	4	0.285714286	1.142857143	2	12.00188463	10	0.833202477	16	0.5	1.16213E-05	1.072996556	1
8821356	155.0349732	C7H8O4	O4	CHO	7	8	4	0	0	0	0	156.0422497	155.0349823	-0.05807988	0.05807988	155	154.8618598	0.138140207	4	0.571428571	1.142857143	0	12.00325067	11	0.916418419	16	0.5	2.62173E-05	2.42064775	2
7170718	155.0713812	C8H12O3	O3	CHO	8	12	3	0	0	0	0	156.0786577	155.0713678	0.085996449	0.085996449	155	154.8982271	0.10177287	3	0.375	1.5	0	12.00604956	11	0.916204781	18	0.666666667	2.13116E-05	1.967700022	2
3934927	155.1077772	C9H16O2	O2	CHO	9	16	2	0	0	0	0	156.1150537	155.1077533	0.15313923	0.15313923	155	154.9345825	0.06541752	2	0.222222222	1.777777778	0	12.00884844	11	0.915991242	20	0.8	1.16947E-05	1.079774152	1
4559979	157.0142431	C6H6O5	O5	CHO	6	6	5	0	0	0	0	158.0215195	157.0142469	-0.023853958	0.023853958	157	156.8389196	0.161080425	4	0.833333333	1	-1	12.15550179	11	0.904940017	14	0.428571429	1.35524E-05	1.251293215	1
9045143	157.0506311	C7H10O4	O4	CHO	7	10	4	0	0	0	0	158.0579075	157.0506324	-0.008122075	0.008122075	157	156.8752669	0.124733065	3	0.571428571	1.428571429	-1	12.15830068	11	0.904731697	16	0.625	2.68824E-05	2.48205662	2
5752004	157.0870081	C8H14O3	O3	CHO	8	14	3	0	0	0	0	158.0942845	157.0870179	-0.061976148	0.061976148	157	156.9116033	0.088396693	2	0.375	1.75	-1	12.16109956	11	0.904523472	18	0.777777778	1.70951E-05	1.578394018	2
9379227	159.0299066	C6H8O5	O5	CHO	6	8	5	0	0	0	0	160.037183	159.0298969	0.060405613	0.060405613	159	158.8523324	0.147667633	3	0.833333333	1.333333333	-2	12.3105518	11	0.8935424	14	0.571428571	2.78753E-05	2.573731832	3
5856684	159.0451586	C10H8O2	O2	CHO	10	8	2	0	0	0	0	160.052435	159.045153	0.034552824	0.034552824	159	158.8675673	0.132432667	7	0.2	0.8	5	12.31172535	12	0.974680612	22	0.363636364	1.74062E-05	1.607119013	2
5754308	159.0663076	C7H12O4	O4	CHO	7	12	4	0	0	0	0	160.073584	159.0662824	0.157132869	0.157132869	159	158.8886927	0.111307287	2	0.571428571	1.714285714	-2	12.31335068	11	0.893339294	16	0.75	1.7102E-05	1.579026253	2
4303325	160.0404283	C9H7NO2	NO2	CHNO	9	7	2	1	0	0	0	161.0477048	160.040402	0.163355751	0.163355751	160	159.8617258	0.138274241	7	0.222222222	0.777777778	5	12.38828296	12	0.968657242	20	0.35	1.27896E-05	1.180865388	1
