abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
6169017	169.087002	C9H14O3	O3	CHO	9	14	3	0	0	0	0	170.0942784	169.0870179	-0.093505002	0.093505002	169	168.8981979	0.1018021	3	0.333333333	1.555555556	0	13.08417649	12	0.917138347	20	0.7	2.91497E-05	1.826554217	2
4317700	169.1233809	C10H18O2	O2	CHO	10	18	2	0	0	0	0	170.1306574	169.1234034	-0.131761348	0.131761348	169	168.9345363	0.065463728	2	0.2	1.8	0	13.08697537	12	0.916942201	22	0.818181818	2.04019E-05	1.278406778	1
3699018	170.0458728	C7H9NO4	NO4	CHNO	7	9	4	1	0	0	0	171.0531492	170.0458813	-0.049989775	0.049989775	170	169.855998	0.14400196	4	0.571428571	1.285714286	0	13.15793521	12	0.911997194	16	0.5625	1.74785E-05	1.095224236	1
4665489	171.0121576	C7H8O3S	O3S	CHOS	7	8	3	0	1	0	0	172.0194341	171.0121384	0.111634407	0.111634407	171	170.8212039	0.1787961	4	0.428571429	1.142857143	1	13.23226268	11	0.831301514	16	0.5	2.20453E-05	1.38138193	1
5978290	171.0298876	C7H8O5	O5	CHO	7	8	5	0	0	0	0	172.0371641	171.0298969	-0.054142764	0.054142764	171	170.8389141	0.1610859	4	0.714285714	1.142857143	-1	13.23362872	12	0.906780767	16	0.5	2.82485E-05	1.770082788	2
6797558	171.0662886	C8H12O4	O4	CHO	8	12	4	0	0	0	0	172.073565	171.0662824	0.035876803	0.035876803	171	170.8752744	0.124725553	3	0.5	1.5	-1	13.23642761	12	0.906589025	18	0.666666667	3.21197E-05	2.012655863	2
4415156	173.0455211	C7H10O5	O5	CHO	7	10	5	0	0	0	0	174.0527975	173.045547	-0.148744377	0.148744377	173	172.8522969	0.147703086	3	0.714285714	1.428571429	-2	13.38867873	12	0.896279629	16	0.625	2.08624E-05	1.30726205	1
4411086	173.0607851	C11H10O2	O2	CHO	11	10	2	0	0	0	0	174.0680615	173.0608031	-0.103547032	0.103547032	173	172.8675439	0.132456131	7	0.181818182	0.909090909	5	13.38985227	13	0.970884498	24	0.416666667	2.08432E-05	1.306056984	1
6797041	173.0819391	C8H14O4	O4	CHO	8	14	4	0	0	0	0	174.0892155	173.0819325	0.037918114	0.037918114	173	172.8886742	0.111325755	2	0.5	1.75	-2	13.39147761	12	0.896092302	18	0.777777778	3.21172E-05	2.012502787	2
3558190	173.1183721	C9H18O3	O3	CHO	9	18	3	0	0	0	0	174.1256485	173.118318	0.310647186	0.310647186	173	172.9250666	0.07493344	1	0.333333333	2	-2	13.3942765	12	0.895905053	20	0.9	1.68131E-05	1.053527159	1
3693285	175.0071979	C6H8O4S	O4S	CHOS	6	8	4	0	1	0	0	176.0144743	175.007053	0.822892608	0.822892608	175	174.8117833	0.188216737	3	0.666666667	1.333333333	-1	13.53956381	11	0.812433854	14	0.571428571	1.74514E-05	1.09352678	1
5807895	175.0400739	C10H8O3	O3	CHO	10	8	3	0	0	0	0	176.0473503	175.0400677	0.035158309	0.035158309	175	174.8446225	0.155377451	7	0.3	0.8	4	13.54210339	13	0.95996904	22	0.363636364	2.74433E-05	1.719631362	2
7717709	175.0764539	C11H12O2	O2	CHO	11	12	2	0	0	0	0	176.0837303	175.0764532	0.003862033	0.003862033	175	174.8809619	0.119038077	6	0.181818182	1.090909091	4	13.54490228	13	0.959770675	24	0.5	3.64676E-05	2.285098894	2
4770692	175.1128559	C12H16O	O	CHO	12	16	1	0	0	0	0	176.1201323	175.1128387	0.097493412	0.097493412	175	174.9173233	0.082676728	5	0.083333333	1.333333333	4	13.54770116	13	0.959572391	26	0.615384615	2.25424E-05	1.412530974	1
4673728	176.0353157	C9H7NO3	NO3	CHNO	9	7	3	1	0	0	0	177.0425922	176.0353166	-0.005086278	0.005086278	176	175.8387531	0.161246861	7	0.333333333	0.777777778	4	13.61866101	13	0.954572553	20	0.35	2.20842E-05	1.383821375	1
5377498	176.9863376	C5H6O5S	O5S	CHOS	5	6	5	0	1	0	0	177.9936141	176.9863176	0.112671375	0.112671375	177	176.7887131	0.21128689	3	1	1.2	-2	13.69181493	11	0.8033997	12	0.5	2.54096E-05	1.592197209	2
4535790	177.0015836	C9H6O2S	O2S	CHOS	9	6	2	0	1	0	0	178.0088601	177.0015737	0.055727176	0.055727176	177	176.8039421	0.196057916	7	0.222222222	0.666666667	5	13.69298847	12	0.876360922	20	0.3	2.14324E-05	1.342979984	1
12009014	177.0557166	C10H10O3	O3	CHO	10	10	3	0	0	0	0	178.0629931	177.0557177	-0.006212395	0.006212395	177	176.8580146	0.141985367	6	0.3	1	3	13.6971534	13	0.949102315	22	0.454545455	5.67447E-05	3.555690505	4
13155942	177.0921026	C11H14O2	O2	CHO	11	14	2	0	0	0	0	178.0993791	177.0921032	-0.003456971	0.003456971	177	176.89436	0.105640001	5	0.181818182	1.272727273	3	13.69995228	13	0.948908414	24	0.583333333	6.21642E-05	3.895278834	4
5946167	178.0509785	C9H9NO3	NO3	CHNO	9	9	3	1	0	0	0	179.058255	178.0509667	0.06592148	0.06592148	178	177.8521652	0.1478348	6	0.333333333	1	3	13.77371101	13	0.943826975	20	0.45	2.80967E-05	1.760571646	2
3928933	178.0873345	C10H13NO2	NO2	CHNO	10	13	2	1	0	0	0	179.094611	178.0873522	-0.09886226	0.09886226	178	177.8884806	0.1115194	5	0.2	1.3	3	13.7765099	13	0.943635224	22	0.590909091	1.85649E-05	1.163298649	1
12290013	179.0349854	C9H8O4	O4	CHO	9	8	4	0	0	0	0	180.0422619	179.0349823	0.017260186	0.017260186	179	178.8350733	0.164926664	6	0.444444444	0.888888889	2	13.84940452	13	0.938668517	20	0.4	5.80725E-05	3.638890131	4
20441096	179.0713664	C10H12O3	O3	CHO	10	12	3	0	0	0	0	180.0786428	179.0713678	-0.007785061	0.007785061	179	178.8714137	0.128586292	5	0.3	1.2	2	13.8522034	13	0.938478856	22	0.545454545	9.65878E-05	6.052304623	6
7335021	180.0666083	C9H11NO3	NO3	CHNO	9	11	3	1	0	0	0	181.0738847	180.0666168	-0.046897641	0.046897641	180	179.8655443	0.134455702	5	0.333333333	1.222222222	2	13.92876102	13	0.933320629	20	0.55	3.46593E-05	2.171790667	2
4954202	181.0142372	C8H6O5	O5	CHO	8	6	5	0	0	0	0	182.0215136	181.0142469	-0.053173245	0.053173245	181	180.8121151	0.187884942	6	0.625	0.75	1	14.00165564	13	0.928461629	18	0.333333333	2.34095E-05	1.466865557	1
12132479	181.0506302	C9H10O4	O4	CHO	9	10	4	0	0	0	0	182.0579066	181.0506324	-0.012019044	0.012019044	181	180.8484674	0.151532583	5	0.444444444	1.111111111	1	14.00445452	13	0.928276069	20	0.5	5.73281E-05	3.592246655	4
3672202	181.0618882	C8H10N2O3	N2O3	CHNO	8	10	3	2	0	0	0	182.0691646	181.0618657	0.123129266	0.123129266	181	180.8597128	0.140287155	5	0.375	1.25	2	14.00531863	13	0.928218796	18	0.555555556	1.73518E-05	1.087284417	1
19304612	181.0870172	C10H14O3	O3	CHO	10	14	3	0	0	0	0	182.0942936	181.0870179	-0.00383125	0.00383125	181	180.8848138	0.115186217	4	0.3	1.4	1	14.00725341	13	0.928090584	22	0.636363636	9.12177E-05	5.715808607	6
7319753	181.1234052	C11H18O2	O2	CHO	11	18	2	0	0	0	0	182.1306816	181.1234034	0.009843835	0.009843835	181	180.9211611	0.078838853	3	0.181818182	1.636363636	1	14.01005229	13	0.927905173	24	0.75	3.45871E-05	2.167270039	2
7840856	182.0458891	C8H9NO4	NO4	CHNO	8	9	4	1	0	0	0	183.0531655	182.0458813	0.042183489	0.042183489	182	181.842615	0.157385013	5	0.5	1.125	1	14.08101214	13	0.923229088	18	0.5	3.70494E-05	2.32156089	2
6485114	182.082266	C9H13NO3	NO3	CHNO	9	13	3	1	0	0	0	183.0895425	182.0822668	-0.004302073	0.004302073	182	181.8789514	0.121048636	4	0.333333333	1.444444444	1	14.08381102	13	0.923045615	20	0.65	3.06433E-05	1.92014584	2
33961940	183.0121369	C8H8O3S	O3S	CHOS	8	8	3	0	1	0	0	184.0194134	183.0121384	-0.00792176	0.00792176	183	182.807784	0.192216045	5	0.375	1	2	14.1553396	12	0.847736638	18	0.444444444	0.000160476	10.05562551	10
7591908	183.0298879	C8H8O5	O5	CHO	8	8	5	0	0	0	0	184.0371644	183.0298969	-0.048764065	0.048764065	183	182.8255151	0.174484868	5	0.625	1	0	14.15670564	13	0.918292739	18	0.444444444	3.58731E-05	2.247851088	2
14972932	183.0662819	C9H12O4	O4	CHO	9	12	4	0	0	0	0	184.0735584	183.0662824	-0.002628774	0.002628774	183	182.8618685	0.13813151	4	0.444444444	1.333333333	0	14.15950453	13	0.918111222	20	0.6	7.07498E-05	4.433262559	4
7166810	184.0615268	C8H11NO4	NO4	CHNO	8	11	4	1	0	0	0	185.0688033	184.0615314	-0.024714609	0.024714609	184	183.8560021	0.143997924	4	0.5	1.375	0	14.23606214	13	0.913173873	18	0.611111111	3.38645E-05	2.12198589	2
4143992	184.0979308	C9H15NO3	NO3	CHNO	9	15	3	1	0	0	0	185.1052073	184.0979169	0.075182154	0.075182154	184	183.8923654	0.107634577	3	0.333333333	1.666666667	0	14.23886103	13	0.912994373	20	0.75	1.95811E-05	1.226974422	1
8648257	184.9914037	C7H6O4S	O4S	CHOS	7	6	4	0	1	0	0	185.9986802	184.991403	0.004064561	0.004064561	185	184.7848407	0.21515934	5	0.571428571	0.857142857	1	14.30759072	12	0.838715632	16	0.375	4.08646E-05	2.560620322	3
60898908	185.0277847	C8H10O3S	O3S	CHOS	8	10	3	0	1	0	0	186.0350612	185.0277885	-0.020176213	0.020176213	185	184.821181	0.178818967	4	0.375	1.25	1	14.31038961	12	0.838551593	18	0.555555556	0.000287758	18.03126126	18
11275882	185.0455327	C8H10O5	O5	CHO	8	10	5	0	0	0	0	186.0528092	185.045547	-0.076699326	0.076699326	185	184.8389092	0.161090787	4	0.625	1.25	-1	14.31175565	13	0.908344184	18	0.555555556	5.32806E-05	3.338621019	3
6676086	185.0608027	C12H10O2	O2	CHO	12	10	2	0	0	0	0	186.0680792	185.0608031	-0.002176527	0.002176527	185	184.8541622	0.145837839	8	0.166666667	0.833333333	6	14.3129292	14	0.978136607	26	0.384615385	3.15457E-05	1.97668981	2
18022022	185.0819237	C9H14O4	O4	CHO	9	14	4	0	0	0	0	186.0892002	185.0819325	-0.047179591	0.047179591	185	184.8752596	0.124740425	3	0.444444444	1.555555556	-1	14.31455453	13	0.908166578	20	0.7	8.51573E-05	5.336052777	5
3796626	185.0971877	C13H14O	O	CHO	13	14	1	0	0	0	0	186.1044642	185.0971886	-0.004913739	0.004913739	185	184.8905065	0.109493471	7	0.076923077	1.076923077	6	14.31572808	14	0.97794537	28	0.5	1.79397E-05	1.124124513	1
4034917	186.0771496	C8H13NO4	NO4	CHNO	8	13	4	1	0	0	0	187.084426	186.0771815	-0.170348896	0.170348896	186	185.8693742	0.130625818	3	0.5	1.625	-1	14.39111215	13	0.903335327	18	0.722222222	1.90657E-05	1.194678936	1
4805614	187.0247972	C7H8O6	O6	CHO	7	8	6	0	0	0	0	188.0320736	187.0248115	-0.076267342	0.076267342	187	186.8159636	0.184036363	4	0.857142857	1.142857143	-2	14.46400677	13	0.898782765	16	0.5	2.27074E-05	1.422870859	1
5741560	187.0400662	C11H8O3	O3	CHO	11	8	3	0	0	0	0	188.0473426	187.0400677	-0.007844283	0.007844283	187	186.8312156	0.168784414	8	0.272727273	0.727272727	5	14.46518032	14	0.967841374	24	0.333333333	2.71299E-05	1.699990555	2
