abundance	exp_mass	formula	class	group	C	H	O	N	S	P	Cl	neutral_mass	theor_mass	err_ppm	AE_ppm	NM	KM	KMD	DBE	O_C	H_C	DBEO	max_LA	actual_LA	rule_13	max_H	H_test	normalization		round_norm
2979412	200.0831025	C11H11N3O	N3O	CHNO	11	11	1	3	0	0	0	201.090379	200.0829355	0.830374452	0.830374452	200	199.8596879	0.140312056	8	0.090909091	1	7	15.46847785	15	0.969714031	24	0.458333333	9.53429E-05	1.276502071	1
2510729	201.099274	C7H14N4O3	N4O3	CHNO	7	14	3	4	0	0	0	202.1065504	201.0993139	-0.197586606	0.197586606	201	200.8747247	0.125275288	3	0.428571429	2	0	15.5466608	14	0.90051492	16	0.875	8.03448E-05	1.075699087	1
2861531	203.0824689	C11H12N2O2	N2O2	CHNO	11	12	2	2	0	0	0	204.0897453	203.0826012	-0.648428394	0.648428394	203	202.8557052	0.144294847	7	0.181818182	1.090909091	5	15.69922136	15	0.955461399	24	0.5	9.15707E-05	1.225997025	1
2759415	204.0294173	C5H8N5O2Cl	N5O2Cl	CHNOCl	5	8	2	5	0	0	1	205.0366938	204.0293761	0.201135808	0.201135808	204	203.8015963	0.198403745	4	0.4	1.6	2	15.7720502	13	0.824242875	12	0.666666667	8.83029E-05	1.18224635	1
9318050	207.0776936	C10H12N2O3	N2O3	CHNO	10	12	3	2	0	0	0	208.0849701	207.0775158	0.854526743	0.854526743	207	206.8464688	0.153531176	6	0.3	1.2	3	16.00652248	15	0.937117979	22	0.545454545	0.000298183	3.99223408	4
4833567	209.0136195	C6H12O4P2	O4P2	CHOP	6	12	4	0	0	2	0	210.020896	209.0138054	-0.88492114	0.88492114	209	208.7802331	0.219766927	2	0.666666667	2	-2	16.15546783	12	0.742782575	14	0.857142857	0.000154677	2.070897978	2
3137134	209.982577	C6H2N5O2Cl	N5O2Cl	CHNOCl	6	2	2	5	0	0	1	210.9898535	209.9824259	0.716218393	0.716218393	210	209.7481086	0.251891413	8	0.333333333	0.333333333	6	16.2299771	14	0.86260134	14	0.142857143	0.00010039	1.344076633	1
2626160	209.987766	C8H7NO2P2	NO2P2	CHNOP	8	7	2	1	0	2	0	210.9950425	209.987925	-0.753562621	0.753562621	210	209.7532918	0.24670821	7	0.25	0.875	5	16.23040011	13	0.800966083	18	0.388888889	8.40387E-05	1.125154453	1
2691702	210.004205	C8H5NO6	NO6	CHNO	8	5	6	1	0	0	0	211.0114814	210.0044104	-0.973655721	0.973655721	210	209.7697124	0.230287575	7	0.75	0.625	1	16.23166822	15	0.924119431	18	0.277777778	8.6136E-05	1.153235329	1
3555966	210.026668	C6H5N5O4	N5O4	CHNO	6	5	4	5	0	0	0	211.0339444	210.0268772	-0.991546891	0.991546891	210	209.7921503	0.20784967	7	0.666666667	0.833333333	3	16.23339644	15	0.924021049	14	0.357142857	0.000113793	1.523521407	2
2926253	210.1612839	C11H21N3O	N3O	CHNO	11	21	1	3	0	0	0	211.1685604	210.1611859	0.464303242	0.464303242	210	209.9266159	0.073384059	3	0.090909091	1.909090909	2	16.24372787	15	0.923433347	24	0.875	9.36418E-05	1.253726579	1
2731728	212.9475074	C4H4N2O4Cl2	N2O4Cl2	CHNOCl	4	4	4	2	0	0	2	213.9547838	212.9475362	-0.134716779	0.134716779	213	212.7097283	0.290271733	3	1	1	-1	16.45806251	12	0.729125922	10	0.4	8.74169E-05	1.170384106	1
2786031	213.0239573	C9H12O2P2	O2P2	CHOP	9	12	2	0	0	2	0	214.0312338	213.0239762	-0.088032448	0.088032448	213	212.7860929	0.21390714	5	0.222222222	1.333333333	3	16.46394251	13	0.789604312	20	0.6	8.91546E-05	1.193649734	1
3694322	213.0315823	C5H12N4OCl2	N4OCl2	CHNOCl	5	12	1	4	0	0	2	214.0388588	213.0315406	0.194949452	0.194949452	213	212.7937093	0.206290659	1	0.2	2.4	0	16.46452439	12	0.72883976	12	1	0.00011822	1.582798782	2
3494476	215.0258112	C6H10N4OP2	N4OP2	CHNOP	6	10	1	4	0	2	0	216.0330877	215.0257075	0.480016619	0.480016619	215	214.7857115	0.214288544	5	0.166666667	1.666666667	4	16.61792184	13	0.782287949	14	0.714285714	0.000111825	1.497176574	1
